char,hex,count,kind,id1,snip1,id2,snip2
祓,U+7953,3,cjk,menu_dic_eg_cl_lamp#0,靠给蛋做祓除来维持生计！,eg_cl_lamp_at3,祓除
秃,U+79C3,3,cjk,eg_cl_hade_vo11,派手斯：秃的斯明,dg_common_tekken26,勇：秃鹫在
竹,U+7AF9,3,cjk,menu_dic_eg_le_ares#2,连竹荚鱼的早作卸也掌握了的他,menu_dic_eg_we_brav#1,在那儿和青梅竹马的心（9岁）揺喜，终于
笔,U+7B14,3,cjk,menu_dic_113#7,一大笔钱！,menu_dic_564#4,是铅笔的话！
笼,U+7B3C,3,cjk,menu_dic_373#6,兴趣特技：也就是印笼吧！,ev_plo_test#13,从笼罩三维世界的危机里承受大
筋,U+7B4B,3,cjk,eg_pw_116_ms1#0,豚悟空：体复出现的筋斗云轰隆轰隆！,eg_pw_116_vo1,豚悟空：轰吧。筋斗云——。
筝,U+7B5D,3,cjk,menu_dic_115#1,放超大的风筝。,menu_dic_115#3,擅长：大地上的放风筝
箍,U+7B8D,3,cjk,eg_pw_116_ms2#0,豚悟空：金箍棒合了！,eg_pw_116_vo2,豚悟空：伸吧。金箍棒——。
粘,U+7C98,3,cjk,eg_cv_paz3_ms12#1,可身体还紧紧粘在一起！,eg_cv_paz3_ms33#1,果然还是粘在一起的世界啊。
纯,U+7EAF,3,cjk,menu_dic_eg_du_slow#0,被叫作？欲纯种马也已经是以前的事！,eg_du_slow_w,慢肯塔：由…的纯种马之力。知道了吧。
纵,U+7EB5,3,cjk,menu_mission_mon02#0,一边巧妙操纵,ev_mon_bs20#0,浪漫女王：纵被称为才媛
绅,U+7EC5,3,cjk,menu_dic_eg_du_caml#0,对妆容也讲究身姿的绅士！,eg_du_caml_d#0,变色龙人：因为是绅士，
绕,U+7ED5,3,cjk,ev_plo_test#45,来段绕口令吧！,eg_le_hdes_w,哈迪斯：绕过恐怖，在死渊边沉睡。
综,U+7EFC,3,cjk,menu_dic_47#6,兴趣特技：那种综艺,menu_dic_eg_pw_broc#2,最近综艺节目来的工作阵赖也很少
罐,U+7F50,3,cjk,menu_dic_43#6,兴趣特技：来玩踢罐子吧！,menu_dic_eg_le_hniw#2,可爱变形的弱的罐咖啡，是最近的心头好！
羽,U+7FBD,3,cjk,eg_du_bobo_at1,火焰羽,eg_du_bobo_ms1#0,勃勃鸟：拔下燃白的自己的羽
聘,U+8058,3,cjk,menu_dic_23#6,兴趣特技：诶，部队招聘？,menu_dic_65#0,参加动机：招聘映入眼帘
肃,U+8083,3,cjk,ev_thu_cl56#0,斯蒂安：半熟史上罕见的严肃展开,ev_thu_cl84,塞巴斯蒂安：再怎么说，严肃下去
肢,U+80A2,3,cjk,eg_pk_tmni_ms21#1,胳肢了一下。,eg_pk_tmni_ms212#1,胳肢了一下。
肤,U+80A4,3,cjk,eg_cv_cann_w,一号：紫外线对皮肤不好！,eg_ms_kken_ms2#0,克拉肯：克拉肯滑溜溜的肌肤闪闪发亮。
胁,U+80C1,3,cjk,menu_mission_ear02#0,最大的威胁,ev_tue_st82#0,马蒂斯：贾多威胁父亲
腋,U+814B,3,cjk,eg_ms_snyt_ms2#1,咯吱了腋下！,eg_ms_snyt_ms21#1,咯吱了腋下！
腔,U+8154,3,cjk,menu_trump096,变成装腔作势的大人（？）！,eg_pw_kimr_vo2#3,奇美拉王：那套装腔作势的势。。
膀,U+8180,3,cjk,menu_dic_eg_pw_rddr#0,那翅膀覆着天，吐息把世界变成怪,eg_pw_rddr_at1,翅膀
良,U+826F,3,cjk,menu_dic_391#0,来自《不良魂！》的,menu_dic_400#0,来自《不良魂！》的
艳,U+8273,3,cjk,menu_dic_eg_pw_moon#1,战阵白的客界，一边不垮鲜艳的上生！,ev_wed_st10#1,相当鲜艳哟滑梯比基尼火箭拳装备
芥,U+82A5,3,cjk,boss_omega_actmenu#4,芥末炸弹,eg_tg_omeg_at5,芥末弹
茎,U+830E,3,cjk,d_dung_0230#0,我儿子顺着豆子的茎爬,d_dung_0232#1,茎变得好大！
茫,U+832B,3,cjk,d_dung_0127#0,华人：为了人生迷茫的你,d_dung_0274#1,有迷茫的人，有找东西的人
营,U+8425,3,cjk,menu_dic_107#6,兴趣特技：兵营墙上的画,ev_solo_daruma5#0,而且还这么靠近敌部队的本营！
蓄,U+84C4,3,cjk,menu_dic_202#4,积蓄日常气势！,eg_du_mtro_vo2#1,太早了得再蓄才行。
蝶,U+8776,3,cjk,menu_dic_eg_cv_atom#2,服装、齐刘海和巨大的蝴蝶结，是状道与商军的兴趣！,menu_dic_eg_pk_miju_#0,蝴蝶结很可爱的、欧伊汁的侄女
螈,U+8788,3,cjk,ev_gho_int_b24#1,还挺能说的蝾螈4！,ev_ending116c,雅：蝾螈就是！
衅,U+8845,3,cjk,eg_bo_natu_ms3#1,在挑衅！,eg_bo_natu_ms3_b#1,在挑衅！
街,U+8857,3,cjk,menu_dic_259#6,兴趣特技：歌舞伎之街也,ear_f01_help#1,在市街设置的据点
衰,U+8870,3,cjk,ev_gho_cl_a98#0,梅尔克里：虽持有衰老的身体,ev_mini_thu03#1,蝙蝠神经衰弱。
袱,U+88B1,3,cjk,eg_cl_akem_ms2,明松：用的逃包袱是。。,eg_cl_akem_ms21,明松：用的逃包袱是。。
触,U+89E6,3,cjk,menu_dic_eg_pw_isgn#1,那些各式触手全都使足了劲，所以相当,f_sun_24#1,也不用担心互相接触！
诲,U+8BF2,3,cjk,eg_du_skdr_ms21,骷髅龙：严厉的教诲迸出来了。,eg_du_skdr_ms22#0,骷髅龙：严厉的教诲迸出来了。
谊,U+8C0A,3,cjk,ev_ending127c#2,联谊这种系统好像有。,eg_bo_boil_at3_kata_2,京子：诶，真的？一部的联谊的。？哈。？难道
谐,U+8C10,3,cjk,menu_dic_eg_pw_yjyu#1,并非因为自己是叶才谐音，,eg_cl_hade_at2,谐音
谨,U+8C28,3,cjk,f_fri_15#1,再谨慎进军，似乎有必要呢。,f_fri_99,鲁奈：谨慎前进吧。
账,U+8D26,3,cjk,ev_gho_cl_a129#0,安：搞笑要等跟那家伙算完账,eg_du_hega_vo31#2,三姐妹：芋解人来了也不认账哦。
资,U+8D44,3,cjk,menu_dic_76#6,兴趣特技：工资袋,eg_cl_akem_l#1,在下这等没资格出占！
赞,U+8D5E,3,cjk,menu_dic_eg_cv_megg#2,03的变形合体，让孩子们赞叹！,ev_thu_cl71,马蒂斯：我也赞成。
赴,U+8D74,3,cjk,ev_sun_st71#0,塞巴斯蒂安：亲自奔赴战场，守护国家。,f_sun_24_4#10,再赴下一张地图的说。
趁,U+8D81,3,cjk,menu_dic_199#0,参加动机：趁着势头,ev_tue_cl12#0,天马将军：趁还有意识，把力量蛋
跆,U+8DC6,3,cjk,menu_dic_281#0,参加动机：想把俺的跆拳道,menu_dic_281#4,用跆拳道打！
踪,U+8E2A,3,cjk,eg_ms_omed_ms23,喜鸟：恭喜鸟消失得无影无踪！,eg_ms_omed_ms33,喜鸟：恭喜鸟消失得无影无踪！
踵,U+8E35,3,cjk,eg_du_109_at2,落踵／攻击,eg_du_109_ms2#1,落下踵踢！
蹄,U+8E44,3,cjk,eg_du_slow_at1,马蹄土终剑,eg_du_slow_ms1,慢肯塔：扔出土足的蹄勇。
躁,U+8E81,3,cjk,menu_dic_eg_pw_boka#2,上场的烦躁，全在对战里发入！,menu_dic_eg_we_oyas#2,烦躁积起来的威装！
躬,U+8EAC,3,cjk,ev_gen_no528#2,感谢，感谢（鞠躬鞠躬）,d_dung_0147#0,华人：在路上鞠躬而使，被威光吸引而使
逢,U+9022,3,cjk,ev_mon_subtitle02,若能相逢，心跳女主角来着之卷,ev_mon_pre04#1,若能相逢，心跳女主角来着之卷
邻,U+90BB,3,cjk,ev_plo_test#51,往邻居的梯子上靠梯子的,eg_ms_tiky_l#0,地球酱：邻星灭亡了！
酬,U+916C,3,cjk,ev_sun_st31#1,了攒力量，拿着对3D的片酬,general_13_w#1,话说，有片酬吗？
钓,U+9493,3,cjk,eg_ev_deat_vo1,死神：撤是，镰刀钓不到死。,eg_bo_fuyu_vo3_1#0,冬子：特辑的【联谊上钓到新恋】呀
钙,U+9499,3,cjk,eg_pk_milk_ms3,米尔基：米尔基喊着缺钙。,eg_pk_milk_vo2#0,米尔基：那么焦躁，是缺钙呢。
钮,U+94AE,3,cjk,pad_alert#3,正确重新连接后，请按○按钮！,trump_ippatu_ms#1,一小段时间，再怎么连按按钮耐力也不减少。
链,U+94FE,3,cjk,eg_du_kami_at1,链锯,eg_du_kami_ms1#0,纸神：把链锯挥得呼呼转。
锦,U+9526,3,cjk,menu_dic_326#1,锦旗！,menu_dic_326#4,那里的锦旗吧！
青,U+9752,3,cjk,menu_dic_eg_cl_otam#2,长大就会变成普通的青蛙！,menu_dic_eg_we_brav#1,在那儿和青梅竹马的心（9岁）揺喜，
革,U+9769,3,cjk,ev_tue_subtitle02,改变吧。不可能革命之卷,ev_tue_pre03#2,革命之卷
鞠,U+97A0,3,cjk,ev_gen_no528#2,感谢，感谢（鞠躬鞠躬）,d_dung_0147#0,华人：在路上鞠躬而使，被威光吸引而使
骚,U+9A9A,3,cjk,ev_solo_disappear24#0,巴斯蒂安：对平日殿下的性骚扰,ev_solo_disappear24a#0,巴斯蒂安：对平日殿下的性骚扰
髦,U+9AE6,3,cjk,eg_du_caml_vo2,变色龙人：这才是真正时髦的风格！,ev_solo_atashi39#0,卡特莉·伊奈：时髦的基本从占卜开始呀
鳅,U+9CC5,3,cjk,menu_dic_eg_ms_popi#2,体波宾科，每天都从宇宙鳞鳅那儿逃来逃去！,eg_ms_popi_ms21,了——。快跑——。宇宙鳞鳅——。
鳍,U+9CCD,3,cjk,eg_ms_hang_at2,脚鳍击,eg_ms_hang_ms2#1,脚鳍啪啪地抽了。
鹅,U+9E45,3,cjk,menu_dic_eg_ev_veno#0,裹着企鹅书偶的谜之人！,ev_ending141#0,·伊奈：金枪鱼肚和海胆和鹅肝和鲍鱼和
麦,U+9EA6,3,cjk,32#0,麦克风测试中,eg_ev_jjdv_w,运动服恶魔：喂。、去买荞麦面包来。
默,U+9ED8,3,cjk,sysmes_option_term#4,默认,eg_we_momo_d,莫莫里斯：莫莫里斯在默默。。
U,U+0055,4,ascii,pad_alert#0,模拟手柄（DUALSHOCK2）没有,pad_alert#2,模拟手柄（DUALSHOCK2）
W,U+0057,4,ascii,sysmes_sound_list#40,DOWN,eg_cv_alec_vo33#2,亚历克桑达：Would you lik
b,U+0062,4,ascii,eg_cv_alec_vo33#0,ally I have been studying,eg_cv_alec_vo34#0,亚历克桑达：Let's be friends an
乖,U+4E56,4,cjk,eg_cv_alec_ms22,亚历克桑达：乖乖听完了话。,eg_cv_alec_ms221,亚历克桑达：乖乖听完了话。
介,U+4ECB,4,cjk,menu_dic_150#0,参加动机：想在简介里,trump_rescue_ms#0,被像人的护士们把姿和体都介抱了！
仰,U+4EF0,4,cjk,menu_dic_eg_pw_kawa#2,把这当降来仰的人旗也不立，最近臭负降,ev_sun_st23#2,仰慕的人也没关系！
企,U+4F01,4,cjk,menu_dic_eg_ev_veno#0,裹着企鹅书偶的谜之人！,ev_tue_pre02#0,放出兵器和怪人的贾多，企图是？
例,U+4F8B,4,cjk,d_dung_0464#1,又照例没了！,d_dung_0609#1,可照例，「炸弹投手」又没了！
俯,U+4FEF,4,cjk,ev_gho_int_a07#0,梅尔克里：自遥远彼岸俯视我们的,ev_gho_int_c31#0,梅尔克里：从彼方俯视的不可解之军
兼,U+517C,4,cjk,ev_gho_cl_c04#1,赶快兼作祝胜的婚礼要,ev_colosseum104#0,男主播：呐，兼作最后的庆功
凝,U+51DD,4,cjk,ev_ending102#2,不要凝固，应当半熟。,eg_pk_skyp_at1,凝固汽油弹】
刊,U+520A,4,cjk,ev_solo_gf1#0,从复刊写来，当部队能回喜廉价员,ev_solo_gm1#0,从复刊写来，当部队能回喜廉价员
剃,U+5243,4,cjk,eg_we_oyas_ms1,晚安玛丽的头上被剃了个阴阳头！,eg_we_oyas_ms11,晚安玛丽的头上被剃了个阴阳头！
剥,U+5265,4,cjk,menu_dic_eg_le_hniw#0,有时是陶俑！又有时是生剥戈仑！,eg_le_hniw_ms3,陶俑戈仑：陶俑戈仑变成生剥戈仑了。。
剪,U+526A,4,cjk,menu_dic_139#7,剪辑交给我！,menu_dic_170#3,擅长：比如想出剪刀
割,U+5272,4,cjk,ev_march12#0,零花钱和超级度假地也难以割舍,ev_solo_income22,外星人留下了5个牛只切割物！
厅,U+5385,4,cjk,dg_common_CanWarp#2,便即刻把你送到这大厅来,dg_common_CanWarp_fst#5,便即刻把你送到这大厅来
叠,U+53E0,4,cjk,menu_trump075#2,多张装备效果会重叠！,menu_trump076#2,多张装备效果会重叠！
咸,U+54B8,4,cjk,eg_pw_cycl_ms31,眼巨人：出了1，打1发。咸。,eg_ms_kken_ms1#1,非常非常咸。。
哧,U+54E7,4,cjk,eg_du_ifrt_d,伊夫里顿：哼哧哼哧动着鼻子。,okunote_yoiko_tk#1,哧溜哧溜。啪滋啪滋。啪嚓啪
啤,U+5564,4,cjk,eg_we_ciwa_at1,生啤,d_dung_0161#1,「啤酒」「毛豆」「电视」
啵,U+5575,4,cjk,eg_ev_beal_vo32,巴尔：嗯？是吾自己吗？唔啵哦啊啊。。。,eg_ev_zomb_vo1#0,僵尸：啵叽。。
嗓,U+55D3,4,cjk,eg_cl_ball_ms22#1,气球雀喊哑了嗓子。,eg_cl_ball_ms221#1,气球雀喊哑了嗓子。
嗝,U+55DD,4,cjk,sysmes_sound_list#25,饱嗝,eg_du_kure_vo2,给我给我：嗝。
嗦,U+55E6,4,cjk,ev_gho_int_a04#0,虽然啰嗦，没看过的请看系列第3作,eg_pk_amaz_vo1,亚马逊：啰嗦。。
嗨,U+55E8,4,cjk,eg_du_kino_d,蘑菇家伙：心情超嗨。,eg_du_mggm_vo21#1,降装嗨哟呀萨。哟呀萨。
噌,U+564C,4,cjk,eg_ev_mamy_l,：一千用「可是很能造的味噌！,eg_ev_mamy_vo1,木乃伊：接下法老的移吧味噌。。
园,U+56ED,4,cjk,menu_dic_145#7,园艺教室！,ev_wed_cl16,梅尔克里：吾与妖精们，家园便是那样被夺去的哪！
圈,U+5708,4,cjk,menu_dic_eg_du_frkn#2,可爱的项圈，是为他准备的礼物！,ev_ear_cl41,马蒂斯：也许是圈套啊。
塑,U+5851,4,cjk,eg_pw_moon_at3,巅峰塑造,eg_pw_moon_r2#1,新招·巅峰塑造记住了。。
寓,U+5BD3,4,cjk,menu_dic_252#0,参加动机：公寓贷款,menu_dic_252#6,兴趣特技：新公寓
屎,U+5C4E,4,cjk,ev_fri_cl15#1,可你们那种把人生动物的屎刮在一起似的,eg_cv_paz3_ms1,解谜3摔了个狗吃屎。
岂,U+5C82,4,cjk,eg_le_excv_ms3,岂止被石中剑劈，已经乱七八,eg_le_excv_ms31,岂止被石中剑劈，已经乱七八
岔,U+5C94,4,cjk,d_egg_ev05_06#1,重要分岔点！,d_thu_0006#0,有大路和岔路的时候
峰,U+5CF0,4,cjk,eg_pw_moon_at3,巅峰塑造,eg_pw_moon_r2#1,新招·巅峰塑造记住了。。
市,U+5E02,4,cjk,menu_dic_eg_cl_lamp#2,到兴趣，大概就是休息日逛市场！,menu_dic_eg_le_bktg#0,与「据说一出100自在超市被末着，
幅,U+5E45,4,cjk,menu_trump074#2,会大幅提升！,ev_tue_cl09#2,那颗蛋，拥有增幅人的气合的力量！
廉,U+5EC9,4,cjk,ev_solo_gf1#0,从复刊写来，当部队能回喜廉价员工,ev_solo_gf4#1,以部队能回喜廉价员工的殿下样过来了！
弓,U+5F13,4,cjk,menu_trump026#0,用弓从远处攻击，,eg_le_bktg_d,黑虎：黑虎虾弓着。
弦,U+5F26,4,cjk,eg_pk_pegg_ms2#0,格曼：粉红艾格曼把绷紧的弦解开了。。,eg_pk_pegg_ms21#0,格曼：粉红艾格曼把绷紧的弦解开了。。
彗,U+5F57,4,cjk,menu_trump019#1,那姿正如彗星一般！,ev_wed_cl14#0,克里：可是，这颗星因中途彗星冲突
彻,U+5F7B,4,cjk,menu_dic_31#7,彻底禁止？,eg_we_barm_l,吧人：酒吧人把输掉的占攻彻底藏起来了！
忠,U+5FE0,4,cjk,dg_tutorial01_5#6,一点忠告吧！,dg_tutorial02#10,·琼斯：所以再让我给一点忠告
忽,U+5FFD,4,cjk,menu_dic_180#1,忽然很怀念！,menu_dic_227#1,忽然很怀念！
恕,U+6055,4,cjk,eg_cv_pwra_vo34#1,欺负米卡酱的家伙不可饶恕。。,ev_solo_love3#0,恕不敬，从即刻起将军雇佣期
悦,U+60A6,4,cjk,menu_trump018#1,把喜悦的团块砸向对方，,eg_du_fraf_w,晃晃：因胜利的喜悦在抖！
惧,U+60E7,4,cjk,ev_thu_bs03#0,？？？？世人满怀畏惧，如此称呼吾,ev_thu_bs13#0,彭普蒂：因恐惧而颤抖
愤,U+6124,4,cjk,menu_dic_eg_ev_eegg#1,把悲伤和快乐、愤怒和憎恨变成梦幻的力量，,eg_ms_tiky_vo2#7,地球人：大地的愤怒啊！
慧,U+6167,4,cjk,ev_fri_cl19#1,本来住着拥有优秀智慧的生命体！,eg_du_skdr_at3,智慧打
戳,U+6233,4,cjk,ev_thu_st10#1,戳戳,eg_cl_hade_ms12,：逃【上被敲醒了。看来是戳中了攻
户,U+6237,4,cjk,ev_plo_test#5,但考虑到用户友好，改成中文了！,ev_plo_test#75,不是老主顾而是乱连的用户地先生。
抛,U+629B,4,cjk,ev_gho_cl_a130,塞巴斯蒂安：殿下可没有抛弃我们啊！,ev_solo_disappear20#2,也到极限了。请不要抛弃！
拓,U+62D3,4,cjk,menu_dic_235#0,来自《沙加开拓者》的,menu_dic_349#0,来自《沙加开拓者2》的
挖,U+6316,4,cjk,menu_dic_201#1,就被挖走了！,eg_le_hniw_ms1,戈仑：陶俑戈仑用大气和状挖出了钻头！
挤,U+6324,4,cjk,menu_trump132#2,挤成一团！,ev_thu_st09#1,哪颗星都会挤满榆木啊。
揉,U+63C9,4,cjk,eg_ms_flzb_ms3#1,冻男孩的身体被舒舒服服地揉开了！,ev_solo_atashi43#0,卡特莉·伊奈：脸蛋被揉揉、魅力全开之后
携,U+643A,4,cjk,sysmes_battle_menu#3,没有携带蛋,sysmes_battle_menu#4,没有携带
晓,U+6653,4,cjk,menu_dic_eg_cl_azen#0,当初有过什么人已无从知晓，,ev_mon_cl55#1,知晓这颗蛋的真相。
构,U+6784,4,cjk,boss_full_actmenu#2,峰值构筑,eg_bo_emtp_vo23,格妈妈：TYPE-0：要构筑人类新的历史！
枯,U+67AF,4,cjk,ev_tue_st01#1,荒废枯萎的地形呢！,ev_spring3#1,要治愈疲惫的身子和干枯的姿
栏,U+680F,4,cjk,menu_dic_eg_we_ebis#2,熟英雄、按喜欢明土大闹的栏目！,eg_cl_matu_ms1#0,通贩桑夫妇：两人的捨栏，对着
树,U+6811,4,cjk,wed_f02,大树,wed_f02_help#1,天使敲打着树
栗,U+6817,4,cjk,ev_october3#0,伊奈：松茸和柿子和松茸和栗子和,ev_solo_uematsu15#13,战栗的旋律
桩,U+6869,4,cjk,eg_du_tmaj_vo1#0,蛋魔人：嗯嗯，小事一桩人军，主人殿——！,eg_du_tmaj_vo2#0,蛋魔人：哈哈哈，小事一桩人军，主人殿——！
棺,U+68FA,4,cjk,gameover_all29#1,英雄之棺已被用上。,gameover_all38,英雄之棺已被用上。
橘,U+6A58,4,cjk,menu_dic_eg_ms_omed#1,橘子却压坏了、【发了，净是,eg_ms_omed_at1,压橘子
款,U+6B3E,4,cjk,menu_dic_252#0,参加动机：公寓贷款,ev_thu_pre02#1,职员们下落不明，只有这款游戏
殖,U+6B96,4,cjk,ev_gho_cl_c16#1,拥有自我增殖功能！,ev_gho_cl_c17,弗莱迪：增殖。？
氛,U+6C1B,4,cjk,menu_dic_296#0,参加动机：那种地方的气氛？,ev_plo_test#4,明明英文更有气氛
汇,U+6C47,4,cjk,ev_solo_settlement01,塞巴斯蒂安：殿下，汇报这个月的收支的说！,ev_solo_settlement01a,塞巴斯蒂安：殿下，汇报这个月的收支的说！
沟,U+6C9F,4,cjk,ev_mon_cl08,莉·伊奈：死心得真快的阴沟母老鼠呢。,f_mon_09#0,卡特莉·伊奈：那种像阴沟母老鼠一样
沿,U+6CBF,4,cjk,menu_mission_thu01b#0,沿着出现的道路,menu_mission_thu02b#0,沿着出现的道路
泌,U+6CCC,4,cjk,menu_dic_eg_du_wall#1,每天分泌肾上腺素，硬邦邦地耸立！,eg_pw_bari_ms1#1,内啡肽分泌了，攻击上升了。。
浆,U+6D46,4,cjk,eg_pw_rddr_at2,岩浆吐息,eg_pw_rddr_ms2,红龙：岩浆之炎把人吞进去了。
浩,U+6D69,4,cjk,ev_solo_uematsu4#0,植松伸夫：那是椙山浩一作曲哦！,ev_gen_no500_1#0,浩平：人偶装。
滞,U+6EDE,4,cjk,menu_tutorial_mes29#1,方是暴怒状态，最下方是呆滞状态的说！,menu_tutorial_mes32#0,进入呆滞状态后，
灰,U+7070,4,cjk,ev_mon_cl39#1,这些灰尘。,ev_mon_cl40#1,这颗星灰尘好多，得好好做一次
炒,U+7092,4,cjk,eg_bo_yonda02_03,炒面也吃过 可是卷心菜硬 ,ev_gen_no527_1#0,山本：点了多汁的炒面
焉,U+7109,4,cjk,eg_du_frns_w#0,呼！不行啊。你可是心不在焉酱！,eg_ms_tiky_vo2#0,地球人：终、终焉了啊啊。
狼,U+72FC,4,cjk,menu_dic_29#0,参加动机：一匹狼什么的,eg_du_kure_at1,狼吞虎咽
疏,U+758F,4,cjk,f_mon_17#1,没有疏漏吧，殿下？,ev_solo_disappear19_2#1,这本领只会越来越生疏！
癖,U+7656,4,cjk,menu_dic_eg_du_caml#1,据说有钻进镜子干活的癖好，,menu_dic_eg_le_denb#0,明明是乌龟，却会挠谁恋物癖的今家伙！
盗,U+76D7,4,cjk,eg_le_sale_vo3,卖：喂。这样的话拿走吧强盗。。,d_dung_0463#2,想盗用它的人好像也不少！
盹,U+76F9,4,cjk,ev_thu_st29#0,部队：在浴室打盹的时候,eg_cv_ligt_ms1#1,正在打盹！
省,U+7701,4,cjk,eg_du_dkef_vo1,为是人的魂所以叫人魂！太省事！,ev_solo_inu11#1,嘛，省事倒是挺好！
禁,U+7981,4,cjk,menu_dic_31#7,彻底禁止？,menu_dic_69#7,禁止吗？
秒,U+79D2,4,cjk,menu_dic_241#3,擅长：连续跳30秒。,menu_dic_266#0,参加动机：哪怕一秒
窥,U+7AA5,4,cjk,mon_f04_help#0,窥视着浪漫的,ev_spring75#0,败给硫黄气味的偷窥陷阱的一所
筑,U+7B51,4,cjk,menu_dic_eg_cl_106#0,新星种筑波欲,boss_full_actmenu#2,峰值构筑
纹,U+7EB9,4,cjk,ev_june4#0,莉·伊努：嘎吱嘎吱又裂了纹！,ev_solo_atashi23#1,鱼和蓝纹奶酪的香菜包
绞,U+7EDE,4,cjk,eg_bo_mots_at1,绞披风,eg_bo_mots_ms1#0,·苏蒙：莫特·苏蒙把披风绞上了。
缎,U+7F0E,4,cjk,eg_le_177_ms2,蛋土箱：蛋土箱的缎带把人勒紧了！,eg_le_177_ms21,蛋土箱：蛋土箱的缎带把人勒紧了！
羊,U+7F8A,4,cjk,menu_dic_eg_we_oyas#0,就睡吧，明土拉着小提琴的羊！,ev_ear_st43#1,数一百只羊也再睡不着了！
耍,U+800D,4,cjk,eg_ms_eggb_ms23#0,艾格宝宝：玩耍,eg_ms_eggb_ms24#0,艾格宝宝：玩耍
耳,U+8033,4,cjk,menu_dic_251#7,赫耳墨斯大人！,menu_trump136#2,把耳朵借给他呢？
肖,U+8096,4,cjk,menu_dic_128#6,兴趣特技：呐呐，我的肖像,ev_gen_no497#0,肖特：想着他
胞,U+80DE,4,cjk,eg_ev_gera_ms2#1,全身的细胞都死好了。,eg_ev_gera_ms21#1,全身的细胞都死好了。
腕,U+8155,4,cjk,menu_dic_277#4,手腕自认有！,menu_dic_315#0,参加动机：想把功夫的手腕
艺,U+827A,4,cjk,menu_dic_145#7,园艺教室！,menu_dic_47#6,兴趣特技：那种综艺
芋,U+828B,4,cjk,menu_dic_eg_du_hega#2,从心里的自然、三的芋解、金的母族！,eg_du_hega_ms1#1,芋解的快一击恢复了。。
菲,U+83F2,4,cjk,d_dung_0046#0,菲特：一起过来，你说？,d_dung_0047#0,菲特：总会有办法，吗！
蕾,U+857E,4,cjk,menu_dic_202#6,兴趣特技：看看芭蕾练出来的,eg_le_hyak_l,凉凉。：赢了啊，米蕾优。
蛮,U+86EE,4,cjk,menu_dic_323#4,不是太野蛮了！,f_mon_12,马蒂斯：还用说吗，靠蛮力啊，蛮力。
蝾,U+877E,4,cjk,ev_wed_st28#1,还是蝾螺？,ev_gho_int_b24#1,还挺能说的蝾螈4！
裁,U+88C1,4,cjk,menu_dic_26#7,马上裁员吧！,menu_dic_eg_du_dady#2,摔跤上场时也会当裁判！
裸,U+88F8,4,cjk,menu_trump030#0,部队和将军都变得赤裸！,ev_ending137#0,·伊奈：我都下决心来月的裸照也
誓,U+8A93,4,cjk,menu_dic_459#1,发誓所近！,menu_dic_460#1,发誓所近！
诱,U+8BF1,4,cjk,menu_dic_118#0,参加动机：被超强的诱惑,gho_f01_help#1,把人诱向不可解的世界
财,U+8D22,4,cjk,menu_dic_72#1,说不定能发大财！,ev_march16#1,操心星球财政赤字，作为女王
质,U+8D28,4,cjk,ev_sun_cl63#0,特莉·伊奈：那明明是反物质军用陷阱,ev_tue_st83#0,是，贾多把老娘和妹妹当人质
贪,U+8D2A,4,cjk,f_ear_07,：好战的，无论哪世都只是贪利之人！,d_dung_0104#1,你，贪心到做梦都想呢！
趟,U+8D9F,4,cjk,menu_dic_186#6,兴趣特技：定期会去一趟,ev_june16#0,莉·伊努：嘛，难得就去一趟！
趴,U+8DB4,4,cjk,eg_pw_tagm_vo1#1,给你们打趴，放马过来。,eg_pk_bbms_at2,趴上去
跪,U+8DEA,4,cjk,ev_tue_bs15#2,向这颗力量蛋跪拜才是上策。,eg_pw_kimr_vo3#1,跪在团力面前
蹑,U+8E51,4,cjk,eg_le_grcl_ms1#0,对石像鬼蹑手蹑脚靠近，,eg_le_grcl_ms11#0,对石像鬼蹑手蹑脚靠近，
载,U+8F7D,4,cjk,ev_sun_st30#1,连载那边没给OK！,ev_gho_int_b46#1,力量过载而已啊！
迟,U+8FDF,4,cjk,menu_dic_243#6,兴趣特技：部队迟早也会,menu_dic_77#7,迟到也没办法嘛！
迸,U+8FF8,4,cjk,eg_du_skdr_ms1#1,气之鞭迸出来。,eg_du_skdr_ms21,骷髅龙：严厉的教诲迸出来了。
逅,U+9005,4,cjk,menu_dic_263#0,参加动机：为了寻求邂逅,menu_dic_331#0,参加动机：为寻求新邂逅的
避,U+907F,4,cjk,menu_dic_29#3,擅长：回避力,ev_ear_cl13#1,相关人员请迅速退避。
邂,U+9082,4,cjk,menu_dic_263#0,参加动机：为了寻求邂逅,menu_dic_331#0,参加动机：为寻求新邂逅的
邮,U+90AE,4,cjk,menu_dic_59#7,邮件好难打。,ev_solo_inu42#0,卡特莉·伊努：最近邮件什么的太多，套餐费超高
酸,U+9178,4,cjk,menu_dic_30#6,兴趣特技：午饭有酸奶,ev_sun_cl39#1,那些做着寒酸梦的家伙
陪,U+966A,4,cjk,menu_dic_91#6,兴趣特技：谁来陪我做,ev_sun_st14#2,陪我们玩下去，拜托了的说。
鞋,U+978B,4,cjk,menu_dic_300#6,兴趣特技：鞋子里放辣椒,menu_trump081#1,可可特王国之鞋上，
顶,U+9876,4,cjk,ev_mon_cl25#0,鲁奈：这顶假发，是吾浪漫惑星上传承,ev_mon_cl26#1,便戴上这顶假发，当作男孩来养！
